config,block,h,q0,p,r_fallback,sigma,silent_penalty,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,cheapest_policy,best_vs_naive
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,5261420180.0,1.0,,,,,,,,,always_reactive,0.659427
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,1.283631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,native,always_compile_evict,4097545341.7,0.99968,2.9,17.3,17364.1,5043.7,0.0,32269.0,16647.5,0.012,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,native,ours_evict,5233362210.5,1.276786,0.0,7.5,858.1,163.7,0.0,1057.7,631.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,native,ours_noinflate,4098856722.2,1.0,3.3,17.3,17311.3,5034.2,0.0,32204.8,16607.1,0.012,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,native,oracle_tax,5207316672.2,1.270431,2.8,4.9,690.8,200.6,0.0,1293.7,581.2,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,native,offline_taxblind,3778923028.356,0.921946,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,3800245896.076,0.927148,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.744353
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,9905671240.3,1.343449,104.6,118.5,10149.8,2137.0,0.0,13439.5,10107.1,0.076,always_reactive,0.744353
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.744353
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.744353
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.744353
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,7373315056.0,1.0,,,,,,,,,always_reactive,0.744353
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,7373315056.0,1.0,,,,,,,,,always_reactive,0.744353
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.043964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,native,always_compile_evict,7061665898.9,0.999839,11.0,24.3,10149.8,2137.0,0.0,13439.5,8735.9,0.018,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,native,ours_evict,7309631817.6,1.034948,1.8,10.6,3818.8,565.2,0.0,3550.3,2857.2,0.008,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,native,ours_noinflate,7062802674.2,1.0,10.8,23.8,9975.9,2115.9,0.0,13308.8,8603.7,0.018,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,native,oracle_tax,7365986510.0,1.042927,8.8,11.4,191.7,47.4,0.0,291.1,153.2,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,native,offline_taxblind,6764588622.998,0.957777,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=0.3/r=1/sig=0,B_q0,0.1,0.6,0.3,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,6809494242.559,0.964135,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.040233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.943837
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,19859031815.2,1.059505,42.1,69.4,25427.8,23721.6,0.0,151647.2,25285.1,0.052,ours_evict,0.943837
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,18743689542.7,1.0,14.9,25.8,13454.5,12851.9,0.0,82342.4,13303.0,0.021,ours_evict,0.943837
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,18743689542.7,1.0,14.9,25.8,13454.5,12851.9,0.0,82342.4,13303.0,0.021,ours_evict,0.943837
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,19495437382.0,1.040107,3.1,5.3,31.7,28.6,0.0,195.3,17.2,0.005,ours_evict,0.943837
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,18285202908.715,0.975539,,,,,,,,,ours_evict,0.943837
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,18400510064.037,0.981691,,,,,,,,,ours_evict,0.943837
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,1.447734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,native,always_compile_evict,13467806761.8,1.0,3.8,17.3,25427.8,23721.6,0.0,151647.2,20309.3,0.015,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,native,ours_evict,13467806761.8,1.0,3.8,17.3,25427.8,23721.6,0.0,151647.2,20309.3,0.015,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,native,ours_noinflate,13467806761.8,1.0,3.8,17.3,25427.8,23721.6,0.0,151647.2,20309.3,0.015,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,native,oracle_tax,19437284570.7,1.443241,32.5,32.8,292.4,259.9,0.0,1611.7,148.9,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,native,offline_taxblind,13122317657.592,0.974347,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,13210987203.51,0.980931,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,0.990999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.92992
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,82911571.2,1.065682,16.9,18.5,36.6,12.8,0.0,91.8,33.2,0.016,always_reactive,0.92992
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,77801386.2,1.0,3.1,4.0,7.4,3.8,0.0,25.7,6.3,0.007,always_reactive,0.92992
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,77801386.2,1.0,3.1,4.0,7.4,3.8,0.0,25.7,6.3,0.007,always_reactive,0.92992
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,77180538.5,0.99202,1.1,2.4,4.0,2.9,0.0,21.0,2.2,0.007,always_reactive,0.92992
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,76956762.23,0.989144,,,,,,,,,always_reactive,0.92992
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,77051831.293,0.990366,,,,,,,,,always_reactive,0.92992
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.036597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,native,always_compile_evict,74379100.7,1.0,3.2,9.4,36.6,12.8,0.0,91.8,2.9,0.01,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,native,ours_evict,74379100.7,1.0,3.2,9.4,36.6,12.8,0.0,91.8,2.9,0.01,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,native,ours_noinflate,74379100.7,1.0,3.2,9.4,36.6,12.8,0.0,91.8,2.9,0.01,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,native,oracle_tax,74789643.7,1.00552,11.2,11.9,21.9,10.7,0.0,76.5,3.8,0.012,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,native,offline_taxblind,62453423.76,0.839664,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,sepsis,native,offline_opt_tax,62826807.656,0.844684,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.061207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.976358
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,5078013979.5,1.024214,9.1,41.6,6543.9,6259.2,0.0,40049.1,6357.5,0.02,ours_evict,0.976358
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,4957959755.9,1.0,4.3,14.7,5205.9,5113.2,0.0,32742.2,5057.8,0.011,ours_evict,0.976358
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,4957959755.9,1.0,4.3,14.7,5205.9,5113.2,0.0,32742.2,5057.8,0.011,ours_evict,0.976358
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,5252278913.7,1.059363,0.8,2.0,72.2,71.4,0.0,472.5,41.0,0.005,ours_evict,0.976358
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,4909874369.846,0.990301,,,,,,,,,ours_evict,0.976358
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,4928613262.801,0.994081,,,,,,,,,ours_evict,0.976358
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,1.465417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,native,always_compile_evict,3590391656.0,1.0,3.8,12.4,6543.9,6259.2,0.0,40049.1,5536.1,0.012,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,native,ours_evict,3590391656.0,1.0,3.8,12.4,6543.9,6259.2,0.0,40049.1,5536.1,0.012,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,native,ours_noinflate,3590391656.0,1.0,3.8,12.4,6543.9,6259.2,0.0,40049.1,5536.1,0.012,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,native,oracle_tax,5180171360.6,1.442787,6.0,6.7,280.2,274.2,0.0,1746.4,160.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,native,offline_taxblind,3527249584.422,0.982414,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,3542229915.326,0.986586,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,0.980418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.90919
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,8109761960.4,1.078342,58.5,76.8,4417.2,2859.2,0.0,18009.6,4354.5,0.059,always_reactive,0.90919
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7520581499.3,1.0,16.0,27.0,1503.3,1067.4,0.0,6783.0,1458.9,0.023,always_reactive,0.90919
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7520581499.3,1.0,16.0,27.0,1503.3,1067.4,0.0,6783.0,1458.9,0.023,always_reactive,0.90919
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7373432019.3,0.980434,0.5,1.2,3.2,2.7,0.0,15.1,2.0,0.005,always_reactive,0.90919
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,7288045501.283,0.96908,,,,,,,,,always_reactive,0.90919
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,7327946780.173,0.974386,,,,,,,,,always_reactive,0.90919
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.093614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,native,always_compile_evict,6742155003.9,1.0,3.7,14.0,4417.2,2859.2,0.0,18009.6,1609.5,0.011,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,native,ours_evict,6742155003.9,1.0,3.7,14.0,4417.2,2859.2,0.0,18009.6,1609.5,0.011,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,native,ours_noinflate,6742155003.9,1.0,3.7,14.0,4417.2,2859.2,0.0,18009.6,1609.5,0.011,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,native,oracle_tax,7359204965.1,1.091521,36.7,37.5,115.8,79.1,0.0,491.4,49.5,0.006,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,native,offline_taxblind,5812880175.138,0.862169,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.6/p=1/r=1/sig=0,B_q0,0.1,0.6,1.0,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,5828237607.391,0.864447,,,,,,,,,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.399419
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,48815389516.6,2.503636,35.8,67.3,140759.0,41520.0,0.0,80182.7,140732.8,0.022,always_reactive,0.399419
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.399419
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.399419
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.399419
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,19497801224.0,1.0,,,,,,,,,always_reactive,0.399419
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,19497801224.0,1.0,,,,,,,,,always_reactive,0.399419
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,1.132583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,native,always_compile_evict,17212509734.3,0.999836,2.8,16.4,140759.0,41520.0,0.0,80182.7,137307.0,0.012,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,native,ours_evict,19472856829.8,1.131134,0.0,3.9,2755.0,617.4,0.0,1208.1,1936.9,0.005,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,native,ours_noinflate,17215340861.1,1.0,2.8,16.7,140202.6,41402.2,0.0,79959.8,136903.6,0.012,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,native,oracle_tax,19492348291.6,1.132266,3.0,6.5,283.1,85.1,0.0,166.5,203.9,0.005,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,native,offline_taxblind,15319589510.351,0.88988,,,,,,,,,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,15473775826.061,0.898836,,,,,,,,,always_compile_evict,1.0
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.774723
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,99520875.2,1.290784,8.0,9.0,103.6,20.8,0.0,40.2,103.4,0.007,always_reactive,0.774723
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.774723
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.774723
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.774723
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,77101119.0,1.0,,,,,,,,,always_reactive,0.774723
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,77101119.0,1.0,,,,,,,,,always_reactive,0.774723
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.004178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.999466
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,native,always_compile_evict,76821356.4,1.000535,5.3,7.2,103.6,20.8,0.0,40.2,81.7,0.008,ours_noinflate,0.999466
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,native,ours_evict,77076014.4,1.003851,2.0,3.3,36.3,6.4,0.0,10.7,27.8,0.006,ours_noinflate,0.999466
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,native,ours_noinflate,76780308.2,1.0,4.9,6.5,99.4,20.4,0.0,39.1,77.9,0.008,ours_noinflate,0.999466
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,native,oracle_tax,76776495.1,0.99995,1.8,4.3,46.4,11.5,0.0,21.8,34.2,0.006,ours_noinflate,0.999466
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,native,offline_taxblind,74603893.54,0.971654,,,,,,,,,ours_noinflate,0.999466
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,sepsis,native,offline_opt_tax,75258092.703,0.980174,,,,,,,,,ours_noinflate,0.999466
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.413809
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,12714595702.6,2.416571,11.6,33.0,36979.3,11028.5,0.0,21295.9,36931.7,0.007,always_reactive,0.413809
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.413809
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.413809
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.413809
h=0.3/q0=0.4/p=0.3/r=1/sig=0,A_core,0.3,0.4,0.3,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,5261420180.0,1.0,,,,,,,,,always_reactive,0.413809
